"","ModelIdx","competeIdx","type","addnum","updatatime"
"","1269","462","fullbitautoinfo","0","2017-9-19"
"","1269","2248","fullbitautoinfo","0","2017-9-19"
"","1269","1429","fullbitautoinfo","0","2017-9-19"
"","1270","1675","fullbitautoinfo","0","2017-9-19"
"","1270","2030","fullbitautoinfo","0","2017-9-19"
"","1270","960","fullbitautoinfo","0","2017-9-19"
"","1270","456","fullbitautoinfo","0","2017-9-19"
"","1270","826","fullbitautoinfo","0","2017-9-19"
"","1675","2030","fullbitautoinfo","0","2017-9-19"
"","1675","2281","fullbitautoinfo","0","2017-9-19"
"","1675","2370","fullbitautoinfo","0","2017-9-19"
"","1675","1934","fullbitautoinfo","0","2017-9-19"
"","1675","818","fullbitautoinfo","0","2017-9-19"
"","2030","1934","fullbitautoinfo","0","2017-9-19"
"","2030","1675","fullbitautoinfo","0","2017-9-19"
"","2030","1964","fullbitautoinfo","0","2017-9-19"
"","2030","2187","fullbitautoinfo","0","2017-9-19"
"","2030","2229","fullbitautoinfo","0","2017-9-19"
"","1933","169","fullbitautoinfo","0","2017-9-19"
"","1933","2140","fullbitautoinfo","0","2017-9-19"
"","1933","2245","fullbitautoinfo","0","2017-9-19"
"","1933","1257","fullbitautoinfo","0","2017-9-19"
"","1933","2616","fullbitautoinfo","0","2017-9-19"
"","443","443","fullbitautoinfo","0","2017-9-19"
"","443","1933","fullbitautoinfo","0","2017-9-19"
"","443","1257","fullbitautoinfo","0","2017-9-19"
"","443","1671","fullbitautoinfo","0","2017-9-19"
"","443","968","fullbitautoinfo","0","2017-9-19"
"","2343","2229","fullbitautoinfo","0","2017-9-19"
"","2343","1488","fullbitautoinfo","0","2017-9-19"
"","2343","1933","fullbitautoinfo","0","2017-9-19"
"","2343","2547","fullbitautoinfo","0","2017-9-19"
"","2343","2140","fullbitautoinfo","0","2017-9-19"
"","2229","2265","fullbitautoinfo","0","2017-9-19"
"","2229","2547","fullbitautoinfo","0","2017-9-19"
"","2229","2343","fullbitautoinfo","0","2017-9-19"
"","2229","2275","fullbitautoinfo","0","2017-9-19"
"","2229","456","fullbitautoinfo","0","2017-9-19"
"","1205","448","fullbitautoinfo","0","2017-9-19"
"","1205","418","fullbitautoinfo","0","2017-9-19"
"","1205","1952","fullbitautoinfo","0","2017-9-19"
"","1205","818","fullbitautoinfo","0","2017-9-19"
"","1205","957","fullbitautoinfo","0","2017-9-19"
"","448","1205","fullbitautoinfo","0","2017-9-19"
"","448","818","fullbitautoinfo","0","2017-9-19"
"","448","845","fullbitautoinfo","0","2017-9-19"
"","448","1534","fullbitautoinfo","0","2017-9-19"
"","448","2288","fullbitautoinfo","0","2017-9-19"
"","2139","2329","fullbitautoinfo","0","2017-9-19"
"","2139","1671","fullbitautoinfo","0","2017-9-19"
"","2139","968","fullbitautoinfo","0","2017-9-19"
"","2139","1374","fullbitautoinfo","0","2017-9-19"
"","2139","287","fullbitautoinfo","0","2017-9-19"
"","2329","1289","fullbitautoinfo","0","2017-9-19"
"","2329","1374","fullbitautoinfo","0","2017-9-19"
"","2329","1100","fullbitautoinfo","0","2017-9-19"
"","2329","968","fullbitautoinfo","0","2017-9-19"
"","2329","287","fullbitautoinfo","0","2017-9-19"
"","2162","2329","fullbitautoinfo","0","2017-9-19"
"","2162","1803","fullbitautoinfo","0","2017-9-19"
"","2162","1289","fullbitautoinfo","0","2017-9-19"
"","2162","882","fullbitautoinfo","0","2017-9-19"
"","2162","1549","fullbitautoinfo","0","2017-9-19"
"","1805","2111","fullbitautoinfo","0","2017-9-19"
"","1805","446","fullbitautoinfo","0","2017-9-19"
"","1805","446","fullbitautoinfo","0","2017-9-19"
"","1805","290","fullbitautoinfo","0","2017-9-19"
"","1805","2419","fullbitautoinfo","0","2017-9-19"
"","1681","999","fullbitautoinfo","0","2017-9-19"
"","1681","2019","fullbitautoinfo","0","2017-9-19"
"","1681","1580","fullbitautoinfo","0","2017-9-19"
"","1681","2025","fullbitautoinfo","0","2017-9-19"
"","1681","2614","fullbitautoinfo","0","2017-9-19"
"","1682","33","fullbitautoinfo","0","2017-9-19"
"","1682","1024","fullbitautoinfo","0","2017-9-19"
"","1682","1682","fullbitautoinfo","0","2017-9-19"
"","1682","1237","fullbitautoinfo","0","2017-9-19"
"","1682","1031","fullbitautoinfo","0","2017-9-19"
"","1683","1993","bitautoinfoaddseginfo","5","2017-9-19"
"","1683","837","bitautoinfoaddseginfo","5","2017-9-19"
"","1683","128","bitautoinfoaddseginfo","5","2017-9-19"
"","1683","841","bitautoinfoaddseginfo","5","2017-9-19"
"","1683","135","bitautoinfoaddseginfo","5","2017-9-19"
"","1684","109","fullbitautoinfo","0","2017-9-19"
"","1684","103","fullbitautoinfo","0","2017-9-19"
"","1684","2281","fullbitautoinfo","0","2017-9-19"
"","1684","1995","fullbitautoinfo","0","2017-9-19"
"","1684","462","fullbitautoinfo","0","2017-9-19"
"","449","297","fullbitautoinfo","0","2017-9-19"
"","449","1803","fullbitautoinfo","0","2017-9-19"
"","449","2125","fullbitautoinfo","0","2017-9-19"
"","449","1549","fullbitautoinfo","0","2017-9-19"
"","449","711","fullbitautoinfo","0","2017-9-19"
"","1073","307","fullbitautoinfo","0","2017-9-19"
"","1073","287","fullbitautoinfo","0","2017-9-19"
"","1073","385","fullbitautoinfo","0","2017-9-19"
"","1073","1374","fullbitautoinfo","0","2017-9-19"
"","1073","149","fullbitautoinfo","0","2017-9-19"
"","451","712","fullbitautoinfo","0","2017-9-19"
"","451","1872","fullbitautoinfo","0","2017-9-19"
"","451","711","fullbitautoinfo","0","2017-9-19"
"","451","940","fullbitautoinfo","0","2017-9-19"
"","451","2062","fullbitautoinfo","0","2017-9-19"
"","452","397","bitautoinfoaddseginfo","5","2017-9-19"
"","452","846","bitautoinfoaddseginfo","5","2017-9-19"
"","452","496","bitautoinfoaddseginfo","5","2017-9-19"
"","452","301","bitautoinfoaddseginfo","5","2017-9-19"
"","452","452","bitautoinfoaddseginfo","5","2017-9-19"
"","455","289","fullbitautoinfo","0","2017-9-19"
"","455","859","fullbitautoinfo","0","2017-9-19"
"","455","859","fullbitautoinfo","0","2017-9-19"
"","455","297","fullbitautoinfo","0","2017-9-19"
"","455","2277","fullbitautoinfo","0","2017-9-19"
"","456","1868","fullbitautoinfo","0","2017-9-19"
"","456","2300","fullbitautoinfo","0","2017-9-19"
"","456","2230","fullbitautoinfo","0","2017-9-19"
"","456","968","fullbitautoinfo","0","2017-9-19"
"","456","2373","fullbitautoinfo","0","2017-9-19"
"","1543","379","fullbitautoinfo","0","2017-9-19"
"","1543","286","fullbitautoinfo","0","2017-9-19"
"","1543","299","fullbitautoinfo","0","2017-9-19"
"","1543","498","fullbitautoinfo","0","2017-9-19"
"","1543","818","fullbitautoinfo","0","2017-9-19"
"","1474","523","fullbitautoinfo","0","2017-9-19"
"","1474","2362","fullbitautoinfo","0","2017-9-19"
"","1474","848","fullbitautoinfo","0","2017-9-19"
"","1474","387","fullbitautoinfo","0","2017-9-19"
"","1474","2364","fullbitautoinfo","0","2017-9-19"
"","2364","387","fullbitautoinfo","0","2017-9-19"
"","2364","1474","fullbitautoinfo","0","2017-9-19"
"","2364","497","fullbitautoinfo","0","2017-9-19"
"","2364","523","fullbitautoinfo","0","2017-9-19"
"","2364","1429","fullbitautoinfo","0","2017-9-19"
"","462","2055","fullbitautoinfo","0","2017-9-19"
"","462","2281","fullbitautoinfo","0","2017-9-19"
"","462","479","fullbitautoinfo","0","2017-9-19"
"","462","127","fullbitautoinfo","0","2017-9-19"
"","462","2189","fullbitautoinfo","0","2017-9-19"
"","464","397","bitautoinfoaddseginfo","5","2017-9-19"
"","464","846","bitautoinfoaddseginfo","5","2017-9-19"
"","464","496","bitautoinfoaddseginfo","5","2017-9-19"
"","464","301","bitautoinfoaddseginfo","5","2017-9-19"
"","464","452","bitautoinfoaddseginfo","5","2017-9-19"
"","2281","2189","fullbitautoinfo","0","2017-9-19"
"","2281","462","fullbitautoinfo","0","2017-9-19"
"","2281","2370","fullbitautoinfo","0","2017-9-19"
"","2281","818","fullbitautoinfo","0","2017-9-19"
"","2281","2055","fullbitautoinfo","0","2017-9-19"
"","2189","2274","fullbitautoinfo","0","2017-9-19"
"","2189","2281","fullbitautoinfo","0","2017-9-19"
"","2189","2140","fullbitautoinfo","0","2017-9-19"
"","2189","2371","fullbitautoinfo","0","2017-9-19"
"","2189","2579","fullbitautoinfo","0","2017-9-19"
"","2033","1534","bitautoinfoaddseginfo","5","2017-9-19"
"","2033","1543","bitautoinfoaddseginfo","5","2017-9-19"
"","2033","2215","bitautoinfoaddseginfo","5","2017-9-19"
"","2033","1786","bitautoinfoaddseginfo","5","2017-9-19"
"","2033","2281","bitautoinfoaddseginfo","5","2017-9-19"
"","469","1534","bitautoinfoaddseginfo","5","2017-9-19"
"","469","1543","bitautoinfoaddseginfo","5","2017-9-19"
"","469","2215","bitautoinfoaddseginfo","5","2017-9-19"
"","469","1786","bitautoinfoaddseginfo","5","2017-9-19"
"","469","2281","bitautoinfoaddseginfo","5","2017-9-19"
"","470","479","fullbitautoinfo","0","2017-9-19"
"","470","100","fullbitautoinfo","0","2017-9-19"
"","470","2215","fullbitautoinfo","0","2017-9-19"
"","470","120","fullbitautoinfo","0","2017-9-19"
"","470","1060","fullbitautoinfo","0","2017-9-19"
"","475","1534","bitautoinfoaddseginfo","5","2017-9-19"
"","475","1543","bitautoinfoaddseginfo","5","2017-9-19"
"","475","2215","bitautoinfoaddseginfo","5","2017-9-19"
"","475","1786","bitautoinfoaddseginfo","5","2017-9-19"
"","475","2281","bitautoinfoaddseginfo","5","2017-9-19"
"","477","1933","bitautoinfoaddseginfo","5","2017-9-19"
"","477","2308","bitautoinfoaddseginfo","5","2017-9-19"
"","477","1966","bitautoinfoaddseginfo","5","2017-9-19"
"","477","1803","bitautoinfoaddseginfo","5","2017-9-19"
"","477","1469","bitautoinfoaddseginfo","5","2017-9-19"
"","478","1534","bitautoinfoaddseginfo","5","2017-9-19"
"","478","1543","bitautoinfoaddseginfo","5","2017-9-19"
"","478","2215","bitautoinfoaddseginfo","5","2017-9-19"
"","478","1786","bitautoinfoaddseginfo","5","2017-9-19"
"","478","2281","bitautoinfoaddseginfo","5","2017-9-19"
"","2140","169","fullbitautoinfo","0","2017-9-19"
"","2140","1933","fullbitautoinfo","0","2017-9-19"
"","2140","1257","fullbitautoinfo","0","2017-9-19"
"","2140","2245","fullbitautoinfo","0","2017-9-19"
"","2140","2579","fullbitautoinfo","0","2017-9-19"
"","465","1534","bitautoinfoaddseginfo","5","2017-9-19"
"","465","1543","bitautoinfoaddseginfo","5","2017-9-19"
"","465","2215","bitautoinfoaddseginfo","5","2017-9-19"
"","465","1786","bitautoinfoaddseginfo","5","2017-9-19"
"","465","2281","bitautoinfoaddseginfo","5","2017-9-19"
"","1934","2140","fullbitautoinfo","0","2017-9-19"
"","1934","2281","fullbitautoinfo","0","2017-9-19"
"","1934","2030","fullbitautoinfo","0","2017-9-19"
"","1934","286","fullbitautoinfo","0","2017-9-19"
"","1934","1964","fullbitautoinfo","0","2017-9-19"
"","1829","169","bitautoinfoaddseginfo","5","2017-9-19"
"","1829","858","bitautoinfoaddseginfo","5","2017-9-19"
"","1829","2140","bitautoinfoaddseginfo","5","2017-9-19"
"","1829","1671","bitautoinfoaddseginfo","5","2017-9-19"
"","1829","1257","bitautoinfoaddseginfo","5","2017-9-19"
"","472","99","fullbitautoinfo","0","2017-9-19"
"","472","213","fullbitautoinfo","0","2017-9-19"
"","472","1740","fullbitautoinfo","0","2017-9-19"
"","472","2405","fullbitautoinfo","0","2017-9-19"
"","472","121","fullbitautoinfo","0","2017-9-19"
"","479","462","fullbitautoinfo","0","2017-9-19"
"","479","2055","fullbitautoinfo","0","2017-9-19"
"","479","100","fullbitautoinfo","0","2017-9-19"
"","479","1772","fullbitautoinfo","0","2017-9-19"
"","479","2308","fullbitautoinfo","0","2017-9-19"
"","2274","2189","fullbitautoinfo","0","2017-9-19"
"","2274","2140","fullbitautoinfo","0","2017-9-19"
"","2274","2579","fullbitautoinfo","0","2017-9-19"
"","2274","1966","fullbitautoinfo","0","2017-9-19"
"","2274","169","fullbitautoinfo","0","2017-9-19"
"","2405","2617","fullbitautoinfo","0","2017-9-19"
"","2405","2215","fullbitautoinfo","0","2017-9-19"
"","2405","2308","fullbitautoinfo","0","2017-9-19"
"","2405","2159","fullbitautoinfo","0","2017-9-19"
"","2405","1661","fullbitautoinfo","0","2017-9-19"
"","466","818","bitautoinfoaddseginfo","5","2017-9-19"
"","466","396","bitautoinfoaddseginfo","5","2017-9-19"
"","466","2044","bitautoinfoaddseginfo","5","2017-9-19"
"","466","479","bitautoinfoaddseginfo","5","2017-9-19"
"","466","100","bitautoinfoaddseginfo","5","2017-9-19"
"","467","169","bitautoinfoaddseginfo","5","2017-9-19"
"","467","858","bitautoinfoaddseginfo","5","2017-9-19"
"","467","2140","bitautoinfoaddseginfo","5","2017-9-19"
"","467","1671","bitautoinfoaddseginfo","5","2017-9-19"
"","467","1257","bitautoinfoaddseginfo","5","2017-9-19"
"","884","1534","bitautoinfoaddseginfo","5","2017-9-19"
"","884","1543","bitautoinfoaddseginfo","5","2017-9-19"
"","884","2215","bitautoinfoaddseginfo","5","2017-9-19"
"","884","1786","bitautoinfoaddseginfo","5","2017-9-19"
"","884","2281","bitautoinfoaddseginfo","5","2017-9-19"
"","1274","36","bitautoinfoaddseginfo","2","2017-9-19"
"","1274","1272","bitautoinfoaddseginfo","2","2017-9-19"
"","1274","30","bitautoinfoaddseginfo","2","2017-9-19"
"","1274","820","bitautoinfoaddseginfo","2","2017-9-19"
"","1274","501","bitautoinfoaddseginfo","2","2017-9-19"
"","1466","112","bitautoinfoaddseginfo","1","2017-9-19"
"","1466","424","bitautoinfoaddseginfo","1","2017-9-19"
"","1466","628","bitautoinfoaddseginfo","1","2017-9-19"
"","1466","2151","bitautoinfoaddseginfo","1","2017-9-19"
"","1466","456","bitautoinfoaddseginfo","1","2017-9-19"
"","2258","2230","fullbitautoinfo","0","2017-9-19"
"","2258","1936","fullbitautoinfo","0","2017-9-19"
"","2258","287","fullbitautoinfo","0","2017-9-19"
"","2258","73","fullbitautoinfo","0","2017-9-19"
"","2258","1840","fullbitautoinfo","0","2017-9-19"
"","344","387","fullbitautoinfo","0","2017-9-19"
"","344","2215","fullbitautoinfo","0","2017-9-19"
"","344","497","fullbitautoinfo","0","2017-9-19"
"","344","2405","fullbitautoinfo","0","2017-9-19"
"","344","1060","fullbitautoinfo","0","2017-9-19"
"","496","1115","fullbitautoinfo","0","2017-9-19"
"","496","301","fullbitautoinfo","0","2017-9-19"
"","496","960","fullbitautoinfo","0","2017-9-19"
"","496","290","fullbitautoinfo","0","2017-9-19"
"","496","963","fullbitautoinfo","0","2017-9-19"
"","2230","2342","fullbitautoinfo","0","2017-9-19"
"","2230","968","fullbitautoinfo","0","2017-9-19"
"","2230","456","fullbitautoinfo","0","2017-9-19"
"","2230","287","fullbitautoinfo","0","2017-9-19"
"","2230","729","fullbitautoinfo","0","2017-9-19"
"","497","2132","fullbitautoinfo","0","2017-9-19"
"","497","387","fullbitautoinfo","0","2017-9-19"
"","497","523","fullbitautoinfo","0","2017-9-19"
"","497","2305","fullbitautoinfo","0","2017-9-19"
"","497","379","fullbitautoinfo","0","2017-9-19"
"","498","286","fullbitautoinfo","0","2017-9-19"
"","498","379","fullbitautoinfo","0","2017-9-19"
"","498","299","fullbitautoinfo","0","2017-9-19"
"","498","1543","fullbitautoinfo","0","2017-9-19"
"","498","818","fullbitautoinfo","0","2017-9-19"
"","499","2230","fullbitautoinfo","0","2017-9-19"
"","499","496","fullbitautoinfo","0","2017-9-19"
"","499","456","fullbitautoinfo","0","2017-9-19"
"","499","287","fullbitautoinfo","0","2017-9-19"
"","499","2253","fullbitautoinfo","0","2017-9-19"
"","500","523","fullbitautoinfo","0","2017-9-19"
"","500","848","fullbitautoinfo","0","2017-9-19"
"","500","818","fullbitautoinfo","0","2017-9-19"
"","500","498","fullbitautoinfo","0","2017-9-19"
"","500","418","fullbitautoinfo","0","2017-9-19"
"","501","288","fullbitautoinfo","0","2017-9-19"
"","501","820","fullbitautoinfo","0","2017-9-19"
"","501","967","fullbitautoinfo","0","2017-9-19"
"","501","456","fullbitautoinfo","0","2017-9-19"
"","501","1314","fullbitautoinfo","0","2017-9-19"
"","1549","1803","fullbitautoinfo","0","2017-9-19"
"","1549","297","fullbitautoinfo","0","2017-9-19"
"","1549","2541","fullbitautoinfo","0","2017-9-19"
"","1549","287","fullbitautoinfo","0","2017-9-19"
"","1549","2125","fullbitautoinfo","0","2017-9-19"
"","183","479","fullbitautoinfo","0","2017-9-19"
"","183","2055","fullbitautoinfo","0","2017-9-19"
"","183","1772","fullbitautoinfo","0","2017-9-19"
"","183","462","fullbitautoinfo","0","2017-9-19"
"","183","184","fullbitautoinfo","0","2017-9-19"
"","184","818","bitautoinfoaddseginfo","5","2017-9-19"
"","184","396","bitautoinfoaddseginfo","5","2017-9-19"
"","184","2044","bitautoinfoaddseginfo","5","2017-9-19"
"","184","479","bitautoinfoaddseginfo","5","2017-9-19"
"","184","100","bitautoinfoaddseginfo","5","2017-9-19"
"","185","595","bitautoinfoaddseginfo","3","2017-9-19"
"","185","718","bitautoinfoaddseginfo","3","2017-9-19"
"","185","833","bitautoinfoaddseginfo","3","2017-9-19"
"","185","2277","bitautoinfoaddseginfo","3","2017-9-19"
"","185","1858","bitautoinfoaddseginfo","3","2017-9-19"
"","1661","2617","fullbitautoinfo","0","2017-9-19"
"","1661","2159","fullbitautoinfo","0","2017-9-19"
"","1661","2308","fullbitautoinfo","0","2017-9-19"
"","1661","2405","fullbitautoinfo","0","2017-9-19"
"","1661","1469","fullbitautoinfo","0","2017-9-19"
"","1469","169","fullbitautoinfo","0","2017-9-19"
"","1469","2352","fullbitautoinfo","0","2017-9-19"
"","1469","2616","fullbitautoinfo","0","2017-9-19"
"","1469","2308","fullbitautoinfo","0","2017-9-19"
"","1469","2579","fullbitautoinfo","0","2017-9-19"
"","2352","1469","fullbitautoinfo","0","2017-9-19"
"","2352","169","fullbitautoinfo","0","2017-9-19"
"","2352","2189","fullbitautoinfo","0","2017-9-19"
"","2352","2308","fullbitautoinfo","0","2017-9-19"
"","2352","2579","fullbitautoinfo","0","2017-9-19"
"","166","209","fullbitautoinfo","0","2017-9-19"
"","166","1257","fullbitautoinfo","0","2017-9-19"
"","166","1966","fullbitautoinfo","0","2017-9-19"
"","166","617","fullbitautoinfo","0","2017-9-19"
"","166","169","fullbitautoinfo","0","2017-9-19"
"","168","208","bitautoinfoaddseginfo","1","2017-9-19"
"","168","139","bitautoinfoaddseginfo","1","2017-9-19"
"","168","533","bitautoinfoaddseginfo","1","2017-9-19"
"","168","286","bitautoinfoaddseginfo","1","2017-9-19"
"","168","1933","bitautoinfoaddseginfo","1","2017-9-19"
"","169","1257","fullbitautoinfo","0","2017-9-19"
"","169","1933","fullbitautoinfo","0","2017-9-19"
"","169","2140","fullbitautoinfo","0","2017-9-19"
"","169","2034","fullbitautoinfo","0","2017-9-19"
"","169","1469","fullbitautoinfo","0","2017-9-19"
"","2034","169","fullbitautoinfo","0","2017-9-19"
"","2034","2140","fullbitautoinfo","0","2017-9-19"
"","2034","1488","fullbitautoinfo","0","2017-9-19"
"","2034","1257","fullbitautoinfo","0","2017-9-19"
"","2034","1933","fullbitautoinfo","0","2017-9-19"
"","1488","2547","fullbitautoinfo","0","2017-9-19"
"","1488","2229","fullbitautoinfo","0","2017-9-19"
"","1488","2265","fullbitautoinfo","0","2017-9-19"
"","1488","169","fullbitautoinfo","0","2017-9-19"
"","1488","170","fullbitautoinfo","0","2017-9-19"
"","2394","169","bitautoinfoaddseginfo","5","2017-9-19"
"","2394","858","bitautoinfoaddseginfo","5","2017-9-19"
"","2394","2140","bitautoinfoaddseginfo","5","2017-9-19"
"","2394","1671","bitautoinfoaddseginfo","5","2017-9-19"
"","2394","1257","bitautoinfoaddseginfo","5","2017-9-19"
"","170","1489","fullbitautoinfo","0","2017-9-19"
"","170","1488","fullbitautoinfo","0","2017-9-19"
"","170","2229","fullbitautoinfo","0","2017-9-19"
"","170","2265","fullbitautoinfo","0","2017-9-19"
"","170","169","fullbitautoinfo","0","2017-9-19"
"","1489","2229","fullbitautoinfo","0","2017-9-19"
"","1489","2275","fullbitautoinfo","0","2017-9-19"
"","1489","170","fullbitautoinfo","0","2017-9-19"
"","1489","2265","fullbitautoinfo","0","2017-9-19"
"","1489","456","fullbitautoinfo","0","2017-9-19"
"","2602","1580","fullbitautoinfo","0","2017-9-19"
"","2602","1998","fullbitautoinfo","0","2017-9-19"
"","2602","501","fullbitautoinfo","0","2017-9-19"
"","2602","820","fullbitautoinfo","0","2017-9-19"
"","2602","1583","fullbitautoinfo","0","2017-9-19"
"","2547","2548","fullbitautoinfo","0","2017-9-19"
"","2547","2229","fullbitautoinfo","0","2017-9-19"
"","2547","1488","fullbitautoinfo","0","2017-9-19"
"","2547","2085","fullbitautoinfo","0","2017-9-19"
"","2547","169","fullbitautoinfo","0","2017-9-19"
"","502","122","fullbitautoinfo","0","2017-9-19"
"","502","133","fullbitautoinfo","0","2017-9-19"
"","502","105","fullbitautoinfo","0","2017-9-19"
"","502","509","fullbitautoinfo","0","2017-9-19"
"","502","135","fullbitautoinfo","0","2017-9-19"
"","505","2308","fullbitautoinfo","0","2017-9-19"
"","505","2078","fullbitautoinfo","0","2017-9-19"
"","505","1429","fullbitautoinfo","0","2017-9-19"
"","505","1004","fullbitautoinfo","0","2017-9-19"
"","505","1933","fullbitautoinfo","0","2017-9-19"
"","507","470","bitautoinfoaddseginfo","5","2017-9-19"
"","507","120","bitautoinfoaddseginfo","5","2017-9-19"
"","507","82","bitautoinfoaddseginfo","5","2017-9-19"
"","507","157","bitautoinfoaddseginfo","5","2017-9-19"
"","507","2110","bitautoinfoaddseginfo","5","2017-9-19"
"","1278","994","fullbitautoinfo","0","2017-9-19"
"","1278","2052","fullbitautoinfo","0","2017-9-19"
"","1278","2422","fullbitautoinfo","0","2017-9-19"
"","1278","2395","fullbitautoinfo","0","2017-9-19"
"","1278","2067","fullbitautoinfo","0","2017-9-19"
"","510","169","bitautoinfoaddseginfo","5","2017-9-19"
"","510","858","bitautoinfoaddseginfo","5","2017-9-19"
"","510","2140","bitautoinfoaddseginfo","5","2017-9-19"
"","510","1671","bitautoinfoaddseginfo","5","2017-9-19"
"","510","1257","bitautoinfoaddseginfo","5","2017-9-19"
"","992","995","bitautoinfoaddseginfo","2","2017-9-19"
"","992","222","bitautoinfoaddseginfo","2","2017-9-19"
"","992","99","bitautoinfoaddseginfo","2","2017-9-19"
"","992","699","bitautoinfoaddseginfo","2","2017-9-19"
"","992","1740","bitautoinfoaddseginfo","2","2017-9-19"
"","1685","1534","bitautoinfoaddseginfo","5","2017-9-19"
"","1685","1543","bitautoinfoaddseginfo","5","2017-9-19"
"","1685","2215","bitautoinfoaddseginfo","5","2017-9-19"
"","1685","1786","bitautoinfoaddseginfo","5","2017-9-19"
"","1685","2281","bitautoinfoaddseginfo","5","2017-9-19"
"","511","1687","fullbitautoinfo","0","2017-9-19"
"","511","818","fullbitautoinfo","0","2017-9-19"
"","511","379","fullbitautoinfo","0","2017-9-19"
"","511","169","fullbitautoinfo","0","2017-9-19"
"","511","287","fullbitautoinfo","0","2017-9-19"
"","512","818","fullbitautoinfo","0","2017-9-19"
"","512","379","fullbitautoinfo","0","2017-9-19"
"","512","299","fullbitautoinfo","0","2017-9-19"
"","512","169","fullbitautoinfo","0","2017-9-19"
"","512","287","fullbitautoinfo","0","2017-9-19"
"","993","1993","bitautoinfoaddseginfo","5","2017-9-19"
"","993","837","bitautoinfoaddseginfo","5","2017-9-19"
"","993","128","bitautoinfoaddseginfo","5","2017-9-19"
"","993","841","bitautoinfoaddseginfo","5","2017-9-19"
"","993","135","bitautoinfoaddseginfo","5","2017-9-19"
"","1279","1534","bitautoinfoaddseginfo","5","2017-9-19"
"","1279","1543","bitautoinfoaddseginfo","5","2017-9-19"
"","1279","2215","bitautoinfoaddseginfo","5","2017-9-19"
"","1279","1786","bitautoinfoaddseginfo","5","2017-9-19"
"","1279","2281","bitautoinfoaddseginfo","5","2017-9-19"
"","994","1583","fullbitautoinfo","0","2017-9-19"
"","994","2614","fullbitautoinfo","0","2017-9-19"
"","994","2409","fullbitautoinfo","0","2017-9-19"
"","994","2420","fullbitautoinfo","0","2017-9-19"
"","994","2307","fullbitautoinfo","0","2017-9-19"
"","1687","1580","fullbitautoinfo","0","2017-9-19"
"","1687","1998","fullbitautoinfo","0","2017-9-19"
"","1687","501","fullbitautoinfo","0","2017-9-19"
"","1687","820","fullbitautoinfo","0","2017-9-19"
"","1687","1583","fullbitautoinfo","0","2017-9-19"
"","1280","845","bitautoinfoaddseginfo","5","2017-9-19"
"","1280","299","bitautoinfoaddseginfo","5","2017-9-19"
"","1280","379","bitautoinfoaddseginfo","5","2017-9-19"
"","1280","398","bitautoinfoaddseginfo","5","2017-9-19"
"","1280","462","bitautoinfoaddseginfo","5","2017-9-19"
"","2412","1933","bitautoinfoaddseginfo","5","2017-9-19"
"","2412","2308","bitautoinfoaddseginfo","5","2017-9-19"
"","2412","1966","bitautoinfoaddseginfo","5","2017-9-19"
"","2412","1803","bitautoinfoaddseginfo","5","2017-9-19"
"","2412","1469","bitautoinfoaddseginfo","5","2017-9-19"
"","1281","2308","fullbitautoinfo","0","2017-9-19"
"","1281","1951","fullbitautoinfo","0","2017-9-19"
"","1281","2618","fullbitautoinfo","0","2017-9-19"
"","1281","1992","fullbitautoinfo","0","2017-9-19"
"","1281","2248","fullbitautoinfo","0","2017-9-19"
"","2563","1281","fullbitautoinfo","0","2017-9-19"
"","2563","2308","fullbitautoinfo","0","2017-9-19"
"","2563","124","fullbitautoinfo","0","2017-9-19"
"","2563","2618","fullbitautoinfo","0","2017-9-19"
"","2563","2616","fullbitautoinfo","0","2017-9-19"
"","1282","169","fullbitautoinfo","0","2017-9-19"
"","1282","2140","fullbitautoinfo","0","2017-9-19"
"","1282","2113","fullbitautoinfo","0","2017-9-19"
"","1282","1257","fullbitautoinfo","0","2017-9-19"
"","1282","2424","fullbitautoinfo","0","2017-9-19"
"","995","699","bitautoinfoaddseginfo","5","2017-9-19"
"","995","1740","bitautoinfoaddseginfo","5","2017-9-19"
"","995","194","bitautoinfoaddseginfo","5","2017-9-19"
"","995","2067","bitautoinfoaddseginfo","5","2017-9-19"
"","995","213","bitautoinfoaddseginfo","5","2017-9-19"
"","2327","2304","fullbitautoinfo","0","2017-9-19"
"","2327","1257","fullbitautoinfo","0","2017-9-19"
"","2327","169","fullbitautoinfo","0","2017-9-19"
"","2327","2255","fullbitautoinfo","0","2017-9-19"
"","2327","2040","fullbitautoinfo","0","2017-9-19"
"","1","1523","fullbitautoinfo","0","2017-9-19"
"","1","1780","fullbitautoinfo","0","2017-9-19"
"","1","816","fullbitautoinfo","0","2017-9-19"
"","1","622","fullbitautoinfo","0","2017-9-19"
"","1","916","fullbitautoinfo","0","2017-9-19"
"","2","1911","fullbitautoinfo","0","2017-9-19"
"","2","629","fullbitautoinfo","0","2017-9-19"
"","2","3","fullbitautoinfo","0","2017-9-19"
"","2","28","fullbitautoinfo","0","2017-9-19"
"","2","969","fullbitautoinfo","0","2017-9-19"
"","3","629","fullbitautoinfo","0","2017-9-19"
"","3","2143","fullbitautoinfo","0","2017-9-19"
"","3","2","fullbitautoinfo","0","2017-9-19"
"","3","1492","fullbitautoinfo","0","2017-9-19"
"","3","1919","fullbitautoinfo","0","2017-9-19"
"","1523","1897","fullbitautoinfo","0","2017-9-19"
"","1523","622","fullbitautoinfo","0","2017-9-19"
